Operon type	Target	AssemblyId	Gene direction	Gene start	Gene end	Relative gene start	Relative gene end	Protein family code	EntrzID	Protein name	Superkingdom	Phylum	Class	Order	Genus	Species
Type	KST67722.1	GCA_001456025.1	-	139243	139485	-4869	-4627	0	KST67726.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008
Type	KST67722.1	GCA_001456025.1	-	138053	139192	-4576	-3437	17	KST67725.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008
Type	KST67722.1	GCA_001456025.1	+	135155	136612	-1996	-539	46	KST67724.1	signal recognition particle	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008
Type	KST67722.1	GCA_001456025.1	+	134596	134856	-240	20	51	KST67723.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008
Type	KST67722.1	GCA_001456025.1	+	134193	134615	1	423	52	KST67722.1	RNA-binding protein	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008
Type	KST67722.1	GCA_001456025.1	+	132710	133666	950	1906	49	KST67721.1	phosphate starvation-inducible protein PhoH	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008
Type	KST67722.1	GCA_001456025.1	+	132280	132684	1932	2336	38	KST67720.1	heme utilization protein HuvX	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008
Type	KST67722.1	GCA_001456025.1	-	131444	131812	2804	3172	0	KST67831.1	diacylglyceryl transferase	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008
Type	KST67722.1	GCA_001456025.1	-	129957	130508	4108	4659	0	KST67719.1	GTPase	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008

Type	RMG07956.1	GCA_003695795.1	-	1667	2713	-3435	-2389	0	RMG07953.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium J055
Type	RMG07956.1	GCA_003695795.1	+	2801	3373	-2301	-1729	0	RMG07954.1	TerD family protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium J055
Type	RMG07956.1	GCA_003695795.1	+	3548	4681	-1554	-421	0	RMG07964.1	succinate--CoA ligase subunit beta	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium J055
Type	RMG07956.1	GCA_003695795.1	+	4880	5140	-222	38	51	RMG07955.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium J055
Type	RMG07956.1	GCA_003695795.1	+	5103	5495	1	393	52	RMG07956.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium J055
Type	RMG07956.1	GCA_003695795.1	+	5555	6526	453	1424	49	RMG07957.1	PhoH family protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium J055
Type	RMG07956.1	GCA_003695795.1	+	6986	9991	1884	4889	0	RMG07958.1	phosphoenolpyruvate carboxylase	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium J055
Type	RMG07956.1	GCA_003695795.1	+	10091	10354	4989	5252	-1	D6728_15585	pseudogene	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium J055
Type	RMG07956.1	GCA_003695795.1	+	10737	11510	5635	6408	0	RMG07959.1	ZIP family metal transporter	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium J055

Type	KOR37720.1	GCA_001276715.1	-	23257	23460	-7100	-6897	0	KOR37594.1	8-amino-7-oxononanoate synthase	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Planktothricoides	Planktothricoides sp. SR001
Type	KOR37720.1	GCA_001276715.1	+	24008	27721	-6349	-2636	0	KOR37595.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Planktothricoides	Planktothricoides sp. SR001
Type	KOR37720.1	GCA_001276715.1	+	28433	29890	-1924	-467	46	KOR37596.1	signal recognition particle	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Planktothricoides	Planktothricoides sp. SR001
Type	KOR37720.1	GCA_001276715.1	+	30063	30329	-294	-28	51	KOR37597.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Planktothricoides	Planktothricoides sp. SR001
Type	KOR37720.1	GCA_001276715.1	+	30358	30756	1	399	52	KOR37720.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Planktothricoides	Planktothricoides sp. SR001
Type	KOR37720.1	GCA_001276715.1	+	31053	32006	696	1649	49	KOR37598.1	phosphate starvation-inducible protein PhoH	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Planktothricoides	Planktothricoides sp. SR001
Type	KOR37720.1	GCA_001276715.1	+	32239	32655	1882	2298	0	KOR37599.1	fatty-acid oxidation protein subunit alpha	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Planktothricoides	Planktothricoides sp. SR001
Type	KOR37720.1	GCA_001276715.1	+	32643	33014	2286	2657	0	KOR37600.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Planktothricoides	Planktothricoides sp. SR001
Type	KOR37720.1	GCA_001276715.1	-	33084	33296	2727	2939	0	KOR37601.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Planktothricoides	Planktothricoides sp. SR001

Type	PZV10928.1	GCA_003249035.1	-	13651	15195	-3973	-2429	0	PZV10932.1	serine hydrolase	Bacteria	Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Pseudanabaena	Pseudanabaena sp.
Type	PZV10928.1	GCA_003249035.1	-	12823	13584	-2362	-1601	0	PZV10931.1	RNA methyltransferase	Bacteria	Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Pseudanabaena	Pseudanabaena sp.
Type	PZV10928.1	GCA_003249035.1	-	11795	12763	-1541	-573	0	PZV10930.1	aspartate carbamoyltransferase	Bacteria	Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Pseudanabaena	Pseudanabaena sp.
Type	PZV10928.1	GCA_003249035.1	+	11260	11508	-286	-38	51	PZV10929.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Pseudanabaena	Pseudanabaena sp.
Type	PZV10928.1	GCA_003249035.1	+	10844	11221	1	378	52	PZV10928.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Pseudanabaena	Pseudanabaena sp.
Type	PZV10928.1	GCA_003249035.1	+	9514	10773	449	1708	10	PZV10927.1	competence/damage-inducible protein A	Bacteria	Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Pseudanabaena	Pseudanabaena sp.
Type	PZV10928.1	GCA_003249035.1	-	7795	8847	2375	3427	0	PZV10926.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Pseudanabaena	Pseudanabaena sp.
Type	PZV10928.1	GCA_003249035.1	+	5245	7239	3983	5977	0	PZV10925.1	NAD(FAD)-dependent dehydrogenase	Bacteria	Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Pseudanabaena	Pseudanabaena sp.
Type	PZV10928.1	GCA_003249035.1	-	4770	5078	6144	6452	0	PZV10924.1	DUF3082 domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Pseudanabaenales	Pseudanabaena	Pseudanabaena sp.

Type	WP_024544479.1	GCF_000485815.1	+	115891	116895	-3401	-2397	0	WP_024544483.1	Ycf66 family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Picosynechococcus	Picosynechococcus sp. NKBG15041c
Type	WP_024544479.1	GCF_000485815.1	+	114609	115820	-2326	-1115	0	WP_024544482.1	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Picosynechococcus	Picosynechococcus sp. NKBG15041c
Type	WP_024544479.1	GCF_000485815.1	-	113914	114534	-1040	-420	39	WP_024544481.1	chorismate lyase	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Picosynechococcus	Picosynechococcus sp. NKBG15041c
Type	WP_024544479.1	GCF_000485815.1	+	113486	113734	-240	8	51	WP_024544480.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Picosynechococcus	Picosynechococcus sp. NKBG15041c
Type	WP_024544479.1	GCF_000485815.1	+	113062	113493	1	432	52	WP_024544479.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Picosynechococcus	Picosynechococcus sp. NKBG15041c
Type	WP_024544479.1	GCF_000485815.1	-	112019	112960	534	1475	13	WP_024544478.1	GTPase Era	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Picosynechococcus	Picosynechococcus sp. NKBG15041c
Type	WP_024544479.1	GCF_000485815.1	+	110447	111733	1761	3047	12	WP_024544477.1	pitrilysin family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Picosynechococcus	Picosynechococcus sp. NKBG15041c
Type	WP_024544479.1	GCF_000485815.1	-	109231	110208	3286	4263	0	WP_024544476.1	cysteine synthase A	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Picosynechococcus	Picosynechococcus sp. NKBG15041c
Type	WP_024544479.1	GCF_000485815.1	+	108135	108968	4526	5359	0	WP_024544475.1	BtpA/SgcQ family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Picosynechococcus	Picosynechococcus sp. NKBG15041c

Type	WP_075889505.1	GCF_001904615.1	+	47046	47309	-1661	-1398	0	WP_075889498.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	[Limnothrix	[Limnothrix rosea] IAM M-220
Type	WP_075889505.1	GCF_001904615.1	-	47301	47897	-1406	-810	39	WP_075889501.1	chorismate lyase	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	[Limnothrix	[Limnothrix rosea] IAM M-220
Type	WP_075889505.1	GCF_001904615.1	+	48127	48318	-580	-389	0	WP_216349345.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	[Limnothrix	[Limnothrix rosea] IAM M-220
Type	WP_075889505.1	GCF_001904615.1	+	48467	48715	-240	8	51	WP_075889503.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	[Limnothrix	[Limnothrix rosea] IAM M-220
Type	WP_075889505.1	GCF_001904615.1	+	48708	49127	1	420	52	WP_075889505.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	[Limnothrix	[Limnothrix rosea] IAM M-220
Type	WP_075889505.1	GCF_001904615.1	-	49272	50213	565	1506	13	WP_075889507.1	GTPase Era	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	[Limnothrix	[Limnothrix rosea] IAM M-220
Type	WP_075889505.1	GCF_001904615.1	+	50708	52003	2001	3296	12	WP_075889509.1	pitrilysin family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	[Limnothrix	[Limnothrix rosea] IAM M-220
Type	WP_075889505.1	GCF_001904615.1	+	52278	53081	3571	4374	37	WP_171971701.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	[Limnothrix	[Limnothrix rosea] IAM M-220
Type	WP_075889505.1	GCF_001904615.1	+	53179	54015	4472	5308	0	WP_075889511.1	type II CAAX endopeptidase family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	[Limnothrix	[Limnothrix rosea] IAM M-220

Type	WP_036482472.1	GCF_000756305.1	+	244811	245203	-3201	-2809	34	WP_036482463.1	FHA domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Myxosarcina	Myxosarcina sp. GI1
Type	WP_036482472.1	GCF_000756305.1	-	245196	246005	-2816	-2007	33	WP_036482664.1	TlyA family RNA methyltransferase	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Myxosarcina	Myxosarcina sp. GI1
Type	WP_036482472.1	GCF_000756305.1	+	246223	247677	-1789	-335	46	WP_036482466.1	signal recognition particle protein	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Myxosarcina	Myxosarcina sp. GI1
Type	WP_036482472.1	GCF_000756305.1	+	247772	248020	-240	8	51	WP_036482469.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Myxosarcina	Myxosarcina sp. GI1
Type	WP_036482472.1	GCF_000756305.1	+	248013	248375	1	363	52	WP_036482472.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Myxosarcina	Myxosarcina sp. GI1
Type	WP_036482472.1	GCF_000756305.1	-	248383	249426	371	1414	32	WP_036482475.1	4-hydroxythreonine-4-phosphate dehydrogenase PdxA	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Myxosarcina	Myxosarcina sp. GI1
Type	WP_036482472.1	GCF_000756305.1	+	249563	249700	1551	1688	31	WP_036482478.1	PetM family cytochrome b6-f complex subunit 7	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Myxosarcina	Myxosarcina sp. GI1
Type	WP_036482472.1	GCF_000756305.1	+	249839	250756	1827	2744	30	WP_036482481.1	TIGR01777 family oxidoreductase	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Myxosarcina	Myxosarcina sp. GI1
Type	WP_036482472.1	GCF_000756305.1	+	250766	251617	2754	3605	0	WP_036482484.1	S-formylglutathione hydrolase	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Myxosarcina	Myxosarcina sp. GI1

Type	WP_019504521.1	GCF_000332195.1	+	659563	659955	-3805	-3413	34	WP_026102367.1	FHA domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7319
Type	WP_019504521.1	GCF_000332195.1	-	658763	659566	-3416	-2613	33	WP_019504524.1	TlyA family RNA methyltransferase	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7319
Type	WP_019504521.1	GCF_000332195.1	+	656472	657920	-1770	-322	46	WP_019504523.1	signal recognition particle protein	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7319
Type	WP_019504521.1	GCF_000332195.1	+	656139	656390	-240	11	51	WP_019504522.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7319
Type	WP_019504521.1	GCF_000332195.1	+	655757	656149	1	393	52	WP_019504521.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7319
Type	WP_019504521.1	GCF_000332195.1	-	654677	655738	412	1473	32	WP_019504520.1	4-hydroxythreonine-4-phosphate dehydrogenase PdxA	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7319
Type	WP_019504521.1	GCF_000332195.1	+	654424	654537	1613	1726	31	WP_019504519.1	PetM family cytochrome b6-f complex subunit 7	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7319
Type	WP_019504521.1	GCF_000332195.1	+	653785	654153	1997	2365	0	WP_019504518.1	photosystem II reaction center protein Psb28	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7319
Type	WP_019504521.1	GCF_000332195.1	+	652785	653702	2448	3365	30	WP_019504517.1	TIGR01777 family oxidoreductase	Bacteria	Cyanobacteriota	Cyanophyceae	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7319

Type	WP_104397532.1	GCF_031754835.1	+	2360522	2361208	-3428	-2742	0	WP_104397530.1	phosphoribosylformylglycinamidine synthase subunit PurQ	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis
Type	WP_104397532.1	GCF_031754835.1	+	2359338	2360264	-2484	-1558	22	WP_311131727.1	cation diffusion facilitator family transporter	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis
Type	WP_104397532.1	GCF_031754835.1	+	2358215	2359291	-1511	-435	21	WP_287742947.1	dTDP-glucose 4%2C6-dehydratase	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis
Type	WP_104397532.1	GCF_031754835.1	+	2357772	2358020	-240	8	51	WP_002780060.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis
Type	WP_104397532.1	GCF_031754835.1	+	2357414	2357779	1	366	52	WP_104397532.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis
Type	WP_104397532.1	GCF_031754835.1	-	2356376	2357404	376	1404	20	WP_104397533.1	GTPase ObgE	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis
Type	WP_104397532.1	GCF_031754835.1	-	2355767	2355988	1792	2013	19	WP_104397534.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis
Type	WP_104397532.1	GCF_031754835.1	+	2353785	2355596	2184	3995	0	WP_311131726.1	signal peptide peptidase SppA	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis
Type	WP_104397532.1	GCF_031754835.1	+	2351572	2353731	4049	6208	0	WP_311131725.1	ComEC/Rec2 family competence protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis

Type	BAG05582.1	GCA_000010625.1	-	5299755	5299937	-2488	-2306	0	BAG05579.1	unknown protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis aeruginosa NIES-843
Type	BAG05582.1	GCA_000010625.1	+	5299945	5300796	-2298	-1447	22	BAG05580.1	cation efflux system protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis aeruginosa NIES-843
Type	BAG05582.1	GCA_000010625.1	+	5300843	5301919	-1400	-324	21	BAG05581.1	dTDP-glucose 4%2C6-dehydratase	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis aeruginosa NIES-843
Type	BAG05582.1	GCA_000010625.1	+	5302114	5302362	-129	119	51	BAG48297.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis aeruginosa NIES-843
Type	BAG05582.1	GCA_000010625.1	+	5302244	5302720	1	477	52	BAG05582.1	RNA-binding protein like	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis aeruginosa NIES-843
Type	BAG05582.1	GCA_000010625.1	-	5302730	5303758	487	1515	20	BAG05583.1	GTP-binding protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis aeruginosa NIES-843
Type	BAG05582.1	GCA_000010625.1	-	5303803	5304015	1560	1772	0	BAG05584.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis aeruginosa NIES-843
Type	BAG05582.1	GCA_000010625.1	-	5304202	5304393	1959	2150	0	BAG05585.1	unknown protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis aeruginosa NIES-843
Type	BAG05582.1	GCA_000010625.1	-	5304478	5304726	2235	2483	19	BAG05586.1	unknown protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystis	Microcystis aeruginosa NIES-843

Type	WP_107671288.1	GCF_963879095.1	-	15221	15697	-3778	-3302	0	WP_107671291.1	NAD(P)H-quinone oxidoreductase subunit N	Bacteria	Cyanobacteriota	Cyanophyceae	Gomontiellales	Cyanothece	Cyanothece sp. BG0011
Type	WP_107671288.1	GCF_963879095.1	+	14891	15007	-3088	-2972	0	WP_008276509.1	photosystem II reaction center protein I	Bacteria	Cyanobacteriota	Cyanophyceae	Gomontiellales	Cyanothece	Cyanothece sp. BG0011
Type	WP_107671288.1	GCF_963879095.1	+	12240	14702	-2783	-321	29	WP_107671290.1	DUF3769 domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Gomontiellales	Cyanothece	Cyanothece sp. BG0011
Type	WP_107671288.1	GCF_963879095.1	+	11911	12159	-240	8	51	WP_107671289.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Gomontiellales	Cyanothece	Cyanothece sp. BG0011
Type	WP_107671288.1	GCF_963879095.1	+	11499	11918	1	420	52	WP_107671288.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Gomontiellales	Cyanothece	Cyanothece sp. BG0011
Type	WP_107671288.1	GCF_963879095.1	+	10252	11502	417	1667	28	WP_107671287.1	lipid-A-disaccharide synthase	Bacteria	Cyanobacteriota	Cyanophyceae	Gomontiellales	Cyanothece	Cyanothece sp. BG0011
Type	WP_107671288.1	GCF_963879095.1	+	9023	9910	2009	2896	0	WP_107671286.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanophyceae	Gomontiellales	Cyanothece	Cyanothece sp. BG0011
Type	WP_107671288.1	GCF_963879095.1	+	7779	8996	2923	4140	0	WP_107671285.1	FIST C-terminal domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Gomontiellales	Cyanothece	Cyanothece sp. BG0011
Type	WP_107671288.1	GCF_963879095.1	+	6051	7766	4153	5868	0	WP_107671284.1	GAF domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Gomontiellales	Cyanothece	Cyanothece sp. BG0011

Type	WP_012954188.1	GCF_000025125.1	+	916971	918134	-6704	-5541	0	WP_012954184.1	sulfate adenylyltransferase	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Candidatus	Candidatus Atelocyanobacterium thalassa
Type	WP_012954188.1	GCF_000025125.1	+	918284	920518	-5391	-3157	0	WP_012954185.1	caspase family protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Candidatus	Candidatus Atelocyanobacterium thalassa
Type	WP_012954188.1	GCF_000025125.1	+	920911	923355	-2764	-320	29	WP_012954186.1	DUF3769 domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Candidatus	Candidatus Atelocyanobacterium thalassa
Type	WP_012954188.1	GCF_000025125.1	+	923435	923683	-240	8	51	WP_012954187.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Candidatus	Candidatus Atelocyanobacterium thalassa
Type	WP_012954188.1	GCF_000025125.1	+	923676	923987	1	312	52	WP_012954188.1	KH domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Candidatus	Candidatus Atelocyanobacterium thalassa
Type	WP_012954188.1	GCF_000025125.1	+	924091	925350	416	1675	28	WP_012954189.1	lipid-A-disaccharide synthase	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Candidatus	Candidatus Atelocyanobacterium thalassa
Type	WP_012954188.1	GCF_000025125.1	+	925541	925954	1866	2279	0	WP_012954190.1	DUF2996 domain-containing protein	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Candidatus	Candidatus Atelocyanobacterium thalassa
Type	WP_012954188.1	GCF_000025125.1	-	926146	927081	2471	3406	0	WP_012954191.1	UDP-N-acetylmuramate dehydrogenase	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Candidatus	Candidatus Atelocyanobacterium thalassa
Type	WP_012954188.1	GCF_000025125.1	-	927180	928685	3505	5010	0	WP_012954192.1	UDP-N-acetylmuramate--L-alanine ligase	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Candidatus	Candidatus Atelocyanobacterium thalassa

Type	PSP15035.1	GCA_003021435.1	+	7351	8187	-4328	-3492	0	PSP15039.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12
Type	PSP15035.1	GCA_003021435.1	+	5978	6781	-2922	-2119	0	PSP15038.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12
Type	PSP15035.1	GCA_003021435.1	+	4150	5610	-1751	-291	46	PSP15037.1	signal recognition particle protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12
Type	PSP15035.1	GCA_003021435.1	+	3848	4099	-240	11	51	PSP15036.1	30S ribosomal protein S16	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12
Type	PSP15035.1	GCA_003021435.1	+	3475	3858	1	384	52	PSP15035.1	RNA-binding protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12
Type	PSP15035.1	GCA_003021435.1	+	2972	3268	591	887	0	PSP15034.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12
Type	PSP15035.1	GCA_003021435.1	+	2569	2829	1030	1290	4	PSP15033.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12
Type	PSP15035.1	GCA_003021435.1	-	2105	2548	1311	1754	3	PSP15032.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12
Type	PSP15035.1	GCA_003021435.1	+	1262	1957	1902	2597	0	PSP15031.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12

Type	PSP17127.1	GCA_003022125.1	-	16747	18123	-3653	-2277	0	PSP17131.1	16S rRNA (cytosine(967)-C(5))-methyltransferase	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium QS_8_64_29
Type	PSP17127.1	GCA_003022125.1	-	16463	16657	-2187	-1993	16	PSP17130.1	hypothetical protein	Bacteria	Cyanobacteriota	Cyanobacteriota_na	Cyanobacteriota_na_na	Cyanobacteria	Cyanobacteria bacterium QS_8_64_29
