Operon type	Target	AssemblyId	Gene direction	Gene start	Gene end	Relative gene start	Relative gene end	Protein family code	EntrzID	Protein name	Superkingdom	Phylum	Class	Order	Genus	Species
Type	WP_091790858.1	GCF_900101835.1	+	158210	158461	-263	-12	109	WP_091790859.1	30S ribosomal protein S16	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptococcus	Peptococcus niger
Type	WP_091790858.1	GCF_900101835.1	+	157967	158197	1	231	110	WP_091790858.1	KH domain-containing protein	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptococcus	Peptococcus niger
Type	WP_091790858.1	GCF_900101835.1	+	157490	157912	286	708	101	WP_091790857.1	YlqD family protein	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptococcus	Peptococcus niger
Type	WP_091790858.1	GCF_900101835.1	+	156982	157527	671	1216	106	WP_091790856.1	ribosome maturation factor RimM	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptococcus	Peptococcus niger
Type	WP_091790858.1	GCF_900101835.1	+	156230	156979	1219	1968	100	WP_091790855.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptococcus	Peptococcus niger
Type	WP_091790858.1	GCF_900101835.1	-	155661	156122	2076	2537	0	WP_091790854.1	6%2C7-dimethyl-8-ribityllumazine synthase	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptococcus	Peptococcus niger

Type	WP_066264726.1	GCF_036210605.1	+	213809	214798	-3240	-2251	107	WP_066264730.1	signal recognition particle-docking protein FtsY	Bacteria	Bacillota	Bacilli	Bacillales	Heyndrickxia	Heyndrickxia acidicola
Type	WP_066264726.1	GCF_036210605.1	+	213328	213657	-2099	-1770	102	WP_066264729.1	putative DNA-binding protein	Bacteria	Bacillota	Bacilli	Bacillales	Heyndrickxia	Heyndrickxia acidicola
Type	WP_066264726.1	GCF_036210605.1	+	211969	213312	-1754	-411	107	WP_066264728.1	signal recognition particle protein	Bacteria	Bacillota	Bacilli	Bacillales	Heyndrickxia	Heyndrickxia acidicola
Type	WP_066264726.1	GCF_036210605.1	+	211570	211842	-284	-12	109	WP_066264727.1	30S ribosomal protein S16	Bacteria	Bacillota	Bacilli	Bacillales	Heyndrickxia	Heyndrickxia acidicola
Type	WP_066264726.1	GCF_036210605.1	+	211324	211557	1	234	110	WP_066264726.1	KH domain-containing protein	Bacteria	Bacillota	Bacilli	Bacillales	Heyndrickxia	Heyndrickxia acidicola
Type	WP_066264726.1	GCF_036210605.1	+	210584	210970	588	974	101	WP_066264724.1	YlqD family protein	Bacteria	Bacillota	Bacilli	Bacillales	Heyndrickxia	Heyndrickxia acidicola
Type	WP_066264726.1	GCF_036210605.1	+	210054	210572	986	1504	106	WP_066264721.1	ribosome maturation factor RimM	Bacteria	Bacillota	Bacilli	Bacillales	Heyndrickxia	Heyndrickxia acidicola
Type	WP_066264726.1	GCF_036210605.1	+	209311	210057	1501	2247	100	WP_066264719.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Bacillota	Bacilli	Bacillales	Heyndrickxia	Heyndrickxia acidicola
Type	WP_066264726.1	GCF_036210605.1	+	208837	209181	2377	2721	99	WP_066264717.1	50S ribosomal protein L19	Bacteria	Bacillota	Bacilli	Bacillales	Heyndrickxia	Heyndrickxia acidicola

Type	WP_148940207.1	GCF_008180415.1	+	233672	234667	-3847	-2852	107	WP_148940212.1	signal recognition particle-docking protein FtsY	Bacteria	Bacillota	Bacilli	Bacillales	Rossellomorea	Rossellomorea vietnamensis
Type	WP_148940207.1	GCF_008180415.1	+	232576	232908	-2088	-1756	102	WP_113929868.1	putative DNA-binding protein	Bacteria	Bacillota	Bacilli	Bacillales	Rossellomorea	Rossellomorea vietnamensis
Type	WP_148940207.1	GCF_008180415.1	+	231221	232564	-1744	-401	107	WP_148940210.1	signal recognition particle protein	Bacteria	Bacillota	Bacilli	Bacillales	Rossellomorea	Rossellomorea vietnamensis
Type	WP_148940207.1	GCF_008180415.1	+	230831	231103	-283	-11	109	WP_148940209.1	30S ribosomal protein S16	Bacteria	Bacillota	Bacilli	Bacillales	Rossellomorea	Rossellomorea vietnamensis
Type	WP_148940207.1	GCF_008180415.1	+	230586	230819	1	234	110	WP_148940207.1	KH domain-containing protein	Bacteria	Bacillota	Bacilli	Bacillales	Rossellomorea	Rossellomorea vietnamensis
Type	WP_148940207.1	GCF_008180415.1	+	229897	230283	537	923	101	WP_148940206.1	YlqD family protein	Bacteria	Bacillota	Bacilli	Bacillales	Rossellomorea	Rossellomorea vietnamensis
Type	WP_148940207.1	GCF_008180415.1	+	229367	229885	935	1453	106	WP_148940204.1	ribosome maturation factor RimM	Bacteria	Bacillota	Bacilli	Bacillales	Rossellomorea	Rossellomorea vietnamensis
Type	WP_148940207.1	GCF_008180415.1	+	228627	229370	1450	2193	100	WP_148940202.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Bacillota	Bacilli	Bacillales	Rossellomorea	Rossellomorea vietnamensis
Type	WP_148940207.1	GCF_008180415.1	+	228148	228492	2328	2672	99	WP_113929873.1	50S ribosomal protein L19	Bacteria	Bacillota	Bacilli	Bacillales	Rossellomorea	Rossellomorea vietnamensis

Type	WP_113808291.1	GCF_003318295.1	+	32551	33540	-3248	-2259	107	WP_113808287.1	signal recognition particle-docking protein FtsY	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus taeanensis
Type	WP_113808291.1	GCF_003318295.1	+	33720	34052	-2079	-1747	102	WP_113808288.1	putative DNA-binding protein	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus taeanensis
Type	WP_113808291.1	GCF_003318295.1	+	34068	35417	-1731	-382	107	WP_113808289.1	signal recognition particle protein	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus taeanensis
Type	WP_113808291.1	GCF_003318295.1	+	35501	35773	-298	-26	109	WP_113808290.1	30S ribosomal protein S16	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus taeanensis
Type	WP_113808291.1	GCF_003318295.1	+	35800	36027	1	228	110	WP_113808291.1	KH domain-containing protein	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus taeanensis
Type	WP_113808291.1	GCF_003318295.1	+	36138	36524	339	725	101	WP_181833285.1	YlqD family protein	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus taeanensis
Type	WP_113808291.1	GCF_003318295.1	+	36565	37089	766	1290	106	WP_113808293.1	ribosome maturation factor RimM	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus taeanensis
Type	WP_113808291.1	GCF_003318295.1	+	37086	37817	1287	2018	100	WP_113808294.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus taeanensis
Type	WP_113808291.1	GCF_003318295.1	+	37947	38294	2148	2495	99	WP_113808295.1	50S ribosomal protein L19	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus taeanensis

Type	WP_121680293.1	GCF_003668575.1	+	99619	100614	-3404	-2409	107	WP_121680297.1	signal recognition particle-docking protein FtsY	Bacteria	Bacillota	Bacilli	Bacillales	Falsibacillus	Falsibacillus albus
Type	WP_121680293.1	GCF_003668575.1	+	98944	99276	-2066	-1734	102	WP_121680296.1	putative DNA-binding protein	Bacteria	Bacillota	Bacilli	Bacillales	Falsibacillus	Falsibacillus albus
Type	WP_121680293.1	GCF_003668575.1	+	97588	98931	-1721	-378	107	WP_121680295.1	signal recognition particle protein	Bacteria	Bacillota	Bacilli	Bacillales	Falsibacillus	Falsibacillus albus
Type	WP_121680293.1	GCF_003668575.1	+	97219	97491	-281	-9	109	WP_121680294.1	30S ribosomal protein S16	Bacteria	Bacillota	Bacilli	Bacillales	Falsibacillus	Falsibacillus albus
Type	WP_121680293.1	GCF_003668575.1	+	96976	97209	1	234	110	WP_121680293.1	KH domain-containing protein	Bacteria	Bacillota	Bacilli	Bacillales	Falsibacillus	Falsibacillus albus
Type	WP_121680293.1	GCF_003668575.1	+	96393	96779	431	817	101	WP_121680292.1	YlqD family protein	Bacteria	Bacillota	Bacilli	Bacillales	Falsibacillus	Falsibacillus albus
Type	WP_121680293.1	GCF_003668575.1	+	95863	96381	829	1347	106	WP_121680454.1	ribosome maturation factor RimM	Bacteria	Bacillota	Bacilli	Bacillales	Falsibacillus	Falsibacillus albus
Type	WP_121680293.1	GCF_003668575.1	+	95129	95866	1344	2081	100	WP_121680291.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Bacillota	Bacilli	Bacillales	Falsibacillus	Falsibacillus albus
Type	WP_121680293.1	GCF_003668575.1	+	94642	94986	2224	2568	99	WP_121680290.1	50S ribosomal protein L19	Bacteria	Bacillota	Bacilli	Bacillales	Falsibacillus	Falsibacillus albus

Type	WP_099680534.1	GCF_002744245.1	+	66294	67280	-3194	-2208	107	WP_099680531.1	signal recognition particle-docking protein FtsY	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus pumilus
Type	WP_099680534.1	GCF_002744245.1	+	67425	67757	-2063	-1731	102	WP_099680532.1	putative DNA-binding protein	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus pumilus
Type	WP_099680534.1	GCF_002744245.1	+	67771	69111	-1717	-377	107	WP_099680533.1	signal recognition particle protein	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus pumilus
Type	WP_099680534.1	GCF_002744245.1	+	69217	69489	-271	1	109	WP_008344841.1	30S ribosomal protein S16	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus pumilus
Type	WP_099680534.1	GCF_002744245.1	+	69489	69734	1	246	110	WP_099680534.1	KH domain-containing protein	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus pumilus
Type	WP_099680534.1	GCF_002744245.1	+	69838	70224	350	736	101	WP_099680535.1	YlqD family protein	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus pumilus
Type	WP_099680534.1	GCF_002744245.1	+	70233	70757	745	1269	106	WP_099680536.1	ribosome maturation factor RimM	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus pumilus
Type	WP_099680534.1	GCF_002744245.1	+	70754	71488	1266	2000	100	WP_099680537.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus pumilus
Type	WP_099680534.1	GCF_002744245.1	+	71626	71973	2138	2485	99	WP_008354510.1	50S ribosomal protein L19	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus pumilus

Type	WP_109430894.1	GCF_003144315.1	+	54733	55683	-3138	-2188	107	WP_109430891.1	signal recognition particle-docking protein FtsY	Bacteria	Bacillota	Bacilli	Bacillales	Sulfoacidibacillus	Sulfoacidibacillus thermotolerans
Type	WP_109430894.1	GCF_003144315.1	+	55750	56085	-2121	-1786	102	WP_109430905.1	YlxM family DNA-binding protein	Bacteria	Bacillota	Bacilli	Bacillales	Sulfoacidibacillus	Sulfoacidibacillus thermotolerans
Type	WP_109430894.1	GCF_003144315.1	+	56114	57517	-1757	-354	107	WP_109430892.1	signal recognition particle protein	Bacteria	Bacillota	Bacilli	Bacillales	Sulfoacidibacillus	Sulfoacidibacillus thermotolerans
Type	WP_109430894.1	GCF_003144315.1	+	57554	57826	-317	-45	109	WP_109430893.1	30S ribosomal protein S16	Bacteria	Bacillota	Bacilli	Bacillales	Sulfoacidibacillus	Sulfoacidibacillus thermotolerans
Type	WP_109430894.1	GCF_003144315.1	+	57872	58099	1	228	110	WP_109430894.1	KH domain-containing protein	Bacteria	Bacillota	Bacilli	Bacillales	Sulfoacidibacillus	Sulfoacidibacillus thermotolerans
Type	WP_109430894.1	GCF_003144315.1	+	58231	58653	360	782	101	WP_245926328.1	YlqD family protein	Bacteria	Bacillota	Bacilli	Bacillales	Sulfoacidibacillus	Sulfoacidibacillus thermotolerans
Type	WP_109430894.1	GCF_003144315.1	+	58646	59203	775	1332	106	WP_245926329.1	ribosome maturation factor RimM	Bacteria	Bacillota	Bacilli	Bacillales	Sulfoacidibacillus	Sulfoacidibacillus thermotolerans
Type	WP_109430894.1	GCF_003144315.1	+	59222	59974	1351	2103	100	WP_109430896.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Bacillota	Bacilli	Bacillales	Sulfoacidibacillus	Sulfoacidibacillus thermotolerans
Type	WP_109430894.1	GCF_003144315.1	+	59999	60163	2128	2292	0	WP_219930666.1	hypothetical protein	Bacteria	Bacillota	Bacilli	Bacillales	Sulfoacidibacillus	Sulfoacidibacillus thermotolerans

Type	WP_133579266.1	GCF_004363045.1	+	461066	462043	-3689	-2712	107	WP_133579262.1	signal recognition particle-docking protein FtsY	Bacteria	Bacillota	Bacilli	Bacillales	Aureibacillus	Aureibacillus halotolerans
Type	WP_133579266.1	GCF_004363045.1	+	462146	462475	-2609	-2280	102	WP_133579263.1	putative DNA-binding protein	Bacteria	Bacillota	Bacilli	Bacillales	Aureibacillus	Aureibacillus halotolerans
Type	WP_133579266.1	GCF_004363045.1	+	462644	463996	-2111	-759	107	WP_133579264.1	signal recognition particle protein	Bacteria	Bacillota	Bacilli	Bacillales	Aureibacillus	Aureibacillus halotolerans
Type	WP_133579266.1	GCF_004363045.1	+	464470	464742	-285	-13	109	WP_133579265.1	30S ribosomal protein S16	Bacteria	Bacillota	Bacilli	Bacillales	Aureibacillus	Aureibacillus halotolerans
Type	WP_133579266.1	GCF_004363045.1	+	464756	464983	1	228	110	WP_133579266.1	KH domain-containing protein	Bacteria	Bacillota	Bacilli	Bacillales	Aureibacillus	Aureibacillus halotolerans
Type	WP_133579266.1	GCF_004363045.1	-	465163	465342	408	587	0	WP_279512748.1	IS3 family transposase	Bacteria	Bacillota	Bacilli	Bacillales	Aureibacillus	Aureibacillus halotolerans
Type	WP_133579266.1	GCF_004363045.1	+	465508	466686	753	1931	0	WP_133579268.1	enolase C-terminal domain-like protein	Bacteria	Bacillota	Bacilli	Bacillales	Aureibacillus	Aureibacillus halotolerans
Type	WP_133579266.1	GCF_004363045.1	+	467752	468123	2997	3368	101	WP_133579269.1	YlqD family protein	Bacteria	Bacillota	Bacilli	Bacillales	Aureibacillus	Aureibacillus halotolerans
Type	WP_133579266.1	GCF_004363045.1	+	468141	468662	3386	3907	106	WP_133579270.1	ribosome maturation factor RimM	Bacteria	Bacillota	Bacilli	Bacillales	Aureibacillus	Aureibacillus halotolerans

Type	WP_116552985.1	GCF_003097615.1	+	172471	173478	-3210	-2203	107	WP_116552981.1	signal recognition particle-docking protein FtsY	Bacteria	Bacillota	Bacilli	Bacillales	Pueribacillus	Pueribacillus theae
Type	WP_116552985.1	GCF_003097615.1	+	173561	173890	-2120	-1791	102	WP_116552982.1	putative DNA-binding protein	Bacteria	Bacillota	Bacilli	Bacillales	Pueribacillus	Pueribacillus theae
Type	WP_116552985.1	GCF_003097615.1	+	173906	175255	-1775	-426	107	WP_116552983.1	signal recognition particle protein	Bacteria	Bacillota	Bacilli	Bacillales	Pueribacillus	Pueribacillus theae
Type	WP_116552985.1	GCF_003097615.1	+	175327	175599	-354	-82	109	WP_116552984.1	30S ribosomal protein S16	Bacteria	Bacillota	Bacilli	Bacillales	Pueribacillus	Pueribacillus theae
Type	WP_116552985.1	GCF_003097615.1	+	175682	175909	1	228	110	WP_116552985.1	KH domain-containing protein	Bacteria	Bacillota	Bacilli	Bacillales	Pueribacillus	Pueribacillus theae
Type	WP_116552985.1	GCF_003097615.1	+	176210	176602	529	921	101	WP_116552986.1	YlqD family protein	Bacteria	Bacillota	Bacilli	Bacillales	Pueribacillus	Pueribacillus theae
Type	WP_116552985.1	GCF_003097615.1	+	176629	177153	948	1472	106	WP_116552987.1	ribosome maturation factor RimM	Bacteria	Bacillota	Bacilli	Bacillales	Pueribacillus	Pueribacillus theae
Type	WP_116552985.1	GCF_003097615.1	+	177150	177887	1469	2206	100	WP_116552988.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Bacillota	Bacilli	Bacillales	Pueribacillus	Pueribacillus theae
Type	WP_116552985.1	GCF_003097615.1	+	178004	178348	2323	2667	99	WP_116552989.1	50S ribosomal protein L19	Bacteria	Bacillota	Bacilli	Bacillales	Pueribacillus	Pueribacillus theae

Type	WP_155111253.1	GCF_009711125.1	+	150413	151396	-4391	-3408	107	WP_162356488.1	signal recognition particle-docking protein FtsY	Bacteria	Bacillota	Bacilli	Bacillales	Metabacillus	Metabacillus mangrovi
Type	WP_155111253.1	GCF_009711125.1	+	152741	153073	-2063	-1731	102	WP_164502876.1	putative DNA-binding protein	Bacteria	Bacillota	Bacilli	Bacillales	Metabacillus	Metabacillus mangrovi
Type	WP_155111253.1	GCF_009711125.1	+	153087	154430	-1717	-374	107	WP_155111251.1	signal recognition particle protein	Bacteria	Bacillota	Bacilli	Bacillales	Metabacillus	Metabacillus mangrovi
Type	WP_155111253.1	GCF_009711125.1	+	154522	154794	-282	-10	109	WP_155111252.1	30S ribosomal protein S16	Bacteria	Bacillota	Bacilli	Bacillales	Metabacillus	Metabacillus mangrovi
Type	WP_155111253.1	GCF_009711125.1	+	154805	155035	1	231	110	WP_155111253.1	KH domain-containing protein	Bacteria	Bacillota	Bacilli	Bacillales	Metabacillus	Metabacillus mangrovi
Type	WP_155111253.1	GCF_009711125.1	+	155228	155608	424	804	101	WP_155111254.1	YlqD family protein	Bacteria	Bacillota	Bacilli	Bacillales	Metabacillus	Metabacillus mangrovi
Type	WP_155111253.1	GCF_009711125.1	+	155619	156149	815	1345	106	WP_155111255.1	ribosome maturation factor RimM	Bacteria	Bacillota	Bacilli	Bacillales	Metabacillus	Metabacillus mangrovi
Type	WP_155111253.1	GCF_009711125.1	+	156139	156870	1335	2066	100	WP_194201622.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Bacillota	Bacilli	Bacillales	Metabacillus	Metabacillus mangrovi
Type	WP_155111253.1	GCF_009711125.1	+	157018	157362	2214	2558	99	WP_155111257.1	50S ribosomal protein L19	Bacteria	Bacillota	Bacilli	Bacillales	Metabacillus	Metabacillus mangrovi

Type	WP_033023251.1	GCF_037966255.1	+	2377289	2378275	-3211	-2225	107	WP_061912709.1	signal recognition particle-docking protein FtsY	Bacteria	Bacillota	Bacilli	Bacillales	Geobacillus	Geobacillus
Type	WP_033023251.1	GCF_037966255.1	+	2376797	2377129	-2065	-1733	102	WP_033022951.1	putative DNA-binding protein	Bacteria	Bacillota	Bacilli	Bacillales	Geobacillus	Geobacillus
Type	WP_033023251.1	GCF_037966255.1	+	2375442	2376782	-1718	-378	107	WP_033022952.1	signal recognition particle protein	Bacteria	Bacillota	Bacilli	Bacillales	Geobacillus	Geobacillus
Type	WP_033023251.1	GCF_037966255.1	+	2375075	2375347	-283	-11	109	WP_033022953.1	30S ribosomal protein S16	Bacteria	Bacillota	Bacilli	Bacillales	Geobacillus	Geobacillus
Type	WP_033023251.1	GCF_037966255.1	+	2374827	2375063	1	237	110	WP_033023251.1	KH domain-containing protein	Bacteria	Bacillota	Bacilli	Bacillales	Geobacillus	Geobacillus
Type	WP_033023251.1	GCF_037966255.1	+	2374351	2374737	327	713	101	WP_033022954.1	YlqD family protein	Bacteria	Bacillota	Bacilli	Bacillales	Geobacillus	Geobacillus
Type	WP_033023251.1	GCF_037966255.1	+	2373817	2374335	729	1247	106	WP_033022955.1	ribosome maturation factor RimM	Bacteria	Bacillota	Bacilli	Bacillales	Geobacillus	Geobacillus
Type	WP_033023251.1	GCF_037966255.1	+	2373083	2373817	1247	1981	100	WP_033022956.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Bacillota	Bacilli	Bacillales	Geobacillus	Geobacillus
Type	WP_033023251.1	GCF_037966255.1	+	2372595	2372945	2119	2469	99	WP_033022957.1	50S ribosomal protein L19	Bacteria	Bacillota	Bacilli	Bacillales	Geobacillus	Geobacillus

Type	WP_072873835.1	GCF_016804365.1	+	1797374	1798300	-3203	-2277	107	WP_370541524.1	signal recognition particle-docking protein FtsY	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillus	Alicyclobacillus
Type	WP_072873835.1	GCF_016804365.1	+	1796944	1797348	-2251	-1847	102	WP_238413474.1	YlxM family DNA-binding protein	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillus	Alicyclobacillus
Type	WP_072873835.1	GCF_016804365.1	+	1795497	1796951	-1854	-400	107	WP_203114349.1	signal recognition particle protein	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillus	Alicyclobacillus
Type	WP_072873835.1	GCF_016804365.1	+	1795202	1795474	-377	-105	109	WP_072873834.1	30S ribosomal protein S16	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillus	Alicyclobacillus
Type	WP_072873835.1	GCF_016804365.1	+	1794857	1795096	1	240	110	WP_072873835.1	KH domain-containing protein	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillus	Alicyclobacillus
Type	WP_072873835.1	GCF_016804365.1	+	1794373	1794795	302	724	101	WP_072873836.1	YlqD family protein	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillus	Alicyclobacillus
Type	WP_072873835.1	GCF_016804365.1	+	1793647	1794198	899	1450	106	WP_203114348.1	ribosome maturation factor RimM	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillus	Alicyclobacillus
Type	WP_072873835.1	GCF_016804365.1	+	1792902	1793654	1443	2195	100	WP_203114347.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillus	Alicyclobacillus
Type	WP_072873835.1	GCF_016804365.1	+	1787116	1787748	7349	7981	0	WP_203114346.1	MBL fold metallo-hydrolase	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillus	Alicyclobacillus

Type	WP_069718753.1	GCF_001742425.1	+	77877	78866	-3284	-2295	107	WP_069718749.1	signal recognition particle-docking protein FtsY	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus solimangrovi
Type	WP_069718753.1	GCF_001742425.1	+	79056	79388	-2105	-1773	102	WP_069718750.1	putative DNA-binding protein	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus solimangrovi
Type	WP_069718753.1	GCF_001742425.1	+	79401	80747	-1760	-414	107	WP_069718751.1	signal recognition particle protein	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus solimangrovi
Type	WP_069718753.1	GCF_001742425.1	+	80874	81146	-287	-15	109	WP_069718752.1	30S ribosomal protein S16	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus solimangrovi
Type	WP_069718753.1	GCF_001742425.1	+	81162	81395	1	234	110	WP_069718753.1	KH domain-containing protein	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus solimangrovi
Type	WP_069718753.1	GCF_001742425.1	+	81676	82083	515	922	101	WP_069718754.1	YlqD family protein	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus solimangrovi
Type	WP_069718753.1	GCF_001742425.1	+	82080	82595	919	1434	106	WP_069718755.1	ribosome maturation factor RimM	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus solimangrovi
Type	WP_069718753.1	GCF_001742425.1	+	82597	83328	1436	2167	100	WP_069718756.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus solimangrovi
Type	WP_069718753.1	GCF_001742425.1	+	83471	83815	2310	2654	99	WP_069718757.1	50S ribosomal protein L19	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus solimangrovi

Type	WP_049671448.1	GCF_001183965.1	+	2664202	2665191	-3258	-2269	107	WP_049671452.1	signal recognition particle-docking protein FtsY	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus sp. FJAT-27916
Type	WP_049671448.1	GCF_001183965.1	+	2663672	2664010	-2077	-1739	102	WP_049671451.1	putative DNA-binding protein	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus sp. FJAT-27916
Type	WP_049671448.1	GCF_001183965.1	+	2662314	2663660	-1727	-381	107	WP_049671450.1	signal recognition particle protein	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus sp. FJAT-27916
Type	WP_049671448.1	GCF_001183965.1	+	2661947	2662219	-286	-14	109	WP_049671449.1	30S ribosomal protein S16	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus sp. FJAT-27916
Type	WP_049671448.1	GCF_001183965.1	+	2661702	2661932	1	231	110	WP_049671448.1	KH domain-containing protein	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus sp. FJAT-27916
Type	WP_049671448.1	GCF_001183965.1	+	2660924	2661310	623	1009	101	WP_049671447.1	YlqD family protein	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus sp. FJAT-27916
Type	WP_049671448.1	GCF_001183965.1	+	2660388	2660906	1027	1545	106	WP_049671446.1	ribosome maturation factor RimM	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus sp. FJAT-27916
Type	WP_049671448.1	GCF_001183965.1	+	2659645	2660388	1545	2288	100	WP_049671445.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus sp. FJAT-27916
Type	WP_049671448.1	GCF_001183965.1	+	2659164	2659508	2425	2769	99	WP_049671444.1	50S ribosomal protein L19	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus sp. FJAT-27916

Type	WP_059350745.1	GCF_001516895.1	+	78765	79751	-3150	-2164	107	WP_059282574.1	signal recognition particle-docking protein FtsY	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus coahuilensis
Type	WP_059350745.1	GCF_001516895.1	+	79852	80164	-2063	-1751	-1	Q75_RS06000	pseudogene	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus coahuilensis
Type	WP_059350745.1	GCF_001516895.1	+	80177	81520	-1738	-395	107	WP_059350744.1	signal recognition particle protein	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus coahuilensis
Type	WP_059350745.1	GCF_001516895.1	+	81635	81907	-280	-8	109	WP_059282575.1	30S ribosomal protein S16	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus coahuilensis
Type	WP_059350745.1	GCF_001516895.1	+	81916	82146	1	231	110	WP_059350745.1	KH domain-containing protein	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus coahuilensis
Type	WP_059350745.1	GCF_001516895.1	+	82253	82630	338	715	101	WP_059350746.1	YlqD family protein	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus coahuilensis
Type	WP_059350745.1	GCF_001516895.1	+	82643	83158	728	1243	106	WP_059350747.1	ribosome maturation factor RimM	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus coahuilensis
Type	WP_059350745.1	GCF_001516895.1	+	83155	83895	1240	1980	100	WP_059350748.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus coahuilensis
Type	WP_059350745.1	GCF_001516895.1	+	84072	84416	2157	2501	99	WP_010172426.1	50S ribosomal protein L19	Bacteria	Bacillota	Bacilli	Bacillales	Bacillus	Bacillus coahuilensis

Type	WP_003322053.1	GCF_000292245.2	+	13489	14487	-3578	-2580	107	WP_003322057.1	signal recognition particle-docking protein FtsY	Bacteria	Bacillota	Bacilli	Bacillales	Alkalihalobacillus	Alkalihalobacillus alcalophilus
